id,y_2010,y_2012
2,74.2,58.2
3,77.1,99.1
4,64.3,63.3
5,52.4,37.4
6,56.0,72.0
7,72.7,59.7
8,60.0,55.0
9,,
10,44.8,31.8
11,78.8,101.8
12,61.5,51.5
13,66.7,70.7
14,53.1,56.1
15,75.0,90.0
16,59.8,41.8
17,51.7,38.7
18,80.0,56.0
19,56.5,67.5
20,51.1,66.1
21,56.5,69.5
22,,
23,66.7,46.7
24,58.3,41.3
25,72.3,58.3
26,71.6,90.6
27,62.3,62.3
28,75.0,81.0
29,65.0,84.0
30,29.4,37.4
31,55.6,59.6
32,,
33,66.7,48.7
34,72.7,91.7
35,69.6,51.6
36,67.9,87.9
37,52.0,67.0
38,50.0,40.0
39,61.3,75.3
40,59.2,54.2
41,88.5,67.5
42,65.0,59.0
43,60.0,67.0
44,,
45,65.5,70.5
46,39.5,27.5
47,,
48,49.0,42.0
49,43.5,50.5
50,51.8,39.8
51,40.0,46.0
52,67.1,52.1
53,46.2,60.2
54,49.0,38.0
55,48.3,62.3
56,87.5,93.5
57,59.4,69.4
58,44.7,54.7
59,56.4,57.4
60,57.1,59.1
61,43.8,47.8
62,,
63,,
64,50.0,44.0
65,66.7,76.7
66,63.6,60.6
67,,
68,50.0,65.0
69,83.3,108.3
70,76.2,80.2
71,53.7,69.7
72,38.1,27.1
73,75.4,81.4
74,58.8,73.8
75,78.7,89.7
76,55.6,68.6
77,50.8,65.8
78,59.5,41.5
79,38.5,46.5
80,52.9,40.9
81,43.5,37.5
82,63.8,73.8
83,56.1,68.1
84,66.7,54.7
85,55.8,58.8
86,48.3,41.3
87,55.6,71.6
88,62.1,77.1
89,54.0,40.0
90,60.0,77.0
91,55.4,39.4
92,33.3,32.3
93,53.6,37.6
94,44.4,35.4
95,61.5,45.5
96,69.4,66.4
97,65.3,78.3
98,50.0,65.0
99,76.9,99.9
100,43.8,47.8
101,50.0,50.0
102,46.2,55.2
103,59.6,46.6
104,62.5,56.5
105,46.7,32.7
106,56.0,63.0
107,67.5,77.5
108,53.6,40.6
109,71.4,50.4
110,56.3,61.3
111,60.3,45.3
112,64.5,56.5
113,48.7,62.7
114,57.6,41.6
115,62.7,66.7
116,44.4,55.4
117,48.3,46.3
118,50.0,47.0
119,66.7,86.7
120,58.0,51.0
121,59.7,76.7
122,,
123,57.1,42.1
124,66.7,56.7
125,50.6,64.6
126,,
127,67.4,74.4
128,61.9,50.9
129,80.0,75.0
130,65.4,51.4
131,56.3,61.3
132,,
133,58.3,75.3
134,58.1,58.1
135,53.9,48.9
136,64.0,59.0
137,56.7,52.7
138,59.1,59.1
139,29.0,23.0
140,53.0,68.0
141,64.3,63.3
142,63.6,79.6
143,71.4,62.4
144,57.7,40.7
145,44.2,51.2
146,56.4,39.4
147,55.9,42.9
148,72.7,55.7
149,44.4,33.4
150,59.5,44.5
151,72.0,88.0
152,60.9,44.9
153,54.1,66.1
154,61.3,52.3
155,53.3,50.3
156,59.4,42.4
157,62.5,67.5
158,52.0,41.0
159,68.0,88.0
160,50.8,49.8
161,53.5,38.5
162,52.8,44.8
163,45.5,32.5
164,52.4,66.4
165,59.7,76.7
166,57.1,58.1
