id,y_2010,y_2012
2,1966,1896
3,1957,1492
4,1983,1515
5,1961,1406
6,1965,2091
7,1987,1394
8,1982,1834
9,1949,1504
10,1970,1484
11,1961,2465
12,1983,2512
13,1977,2013
14,1996,1844
15,1989,1476
16,1979,2146
17,1981,1388
18,1986,1663
19,1967,1472
20,2006,1931
21,1965,1395
22,1955,2006
23,1985,1754
24,1965,2335
25,1988,2268
26,1968,2181
27,1990,1654
28,1979,1421
29,1981,2481
30,1964,1394
31,1976,1549
32,1984,1505
33,1996,2006
34,1961,1732
35,1976,2534
36,1989,2586
37,1948,1479
38,1990,1447
39,1980,1386
40,1992,2012
41,2000,1645
42,1976,1578
43,1994,1584
44,1993,1946
45,1985,1870
46,1994,2592
47,1983,2578
48,1988,2511
49,1971,2276
50,1978,1915
51,1948,1961
52,1976,1463
53,1982,1572
54,1988,2325
55,1990,2335
56,1991,1964
57,1979,2141
58,1978,1387
59,1961,2479
60,1994,2587
61,1992,2444
62,,
63,1978,1909
64,1983,2006
65,2005,1604
66,1995,2103
67,1999,2486
68,1991,2584
69,1996,1578
70,1976,2249
71,1975,2509
72,2005,2591
73,1976,2565
74,1984,2545
75,2002,2287
76,1992,2554
77,1996,2533
78,1999,1943
79,1988,1435
80,1997,1448
81,2008,1499
82,2004,2298
83,1974,1550
84,1979,2451
85,1951,1937
86,1973,1382
87,1969,1438
88,1962,1494
89,1987,1398
90,1976,1476
91,2001,1525
92,2001,2440
93,1990,2479
94,1989,2567
95,2001,1408
96,2003,2478
97,1979,2066
98,1967,2450
99,1954,2395
100,1987,2300
101,1960,2415
102,1981,1501
103,1980,2432
104,1993,2453
105,1978,1563
106,1976,2557
107,1996,2135
108,1987,2338
109,1996,1410
110,1991,2126
111,1993,1398
112,1947,1368
113,1989,2584
114,1984,2390
115,2006,2222
116,1982,1397
117,1991,2450
118,2000,1400
119,1980,1518
120,1974,2248
121,1984,2028
122,1983,1489
123,1981,1420
124,1972,1600
125,1983,2272
126,1966,1633
127,1982,2538
128,1968,1691
129,,
130,1981,1687
131,,
132,1962,2265
133,,
134,1989,1395
135,1978,1848
136,1973,2192
137,1977,1604
138,1979,2500
139,1976,2548
140,1979,1622
141,1969,1512
142,1993,1731
143,1999,2494
144,1979,1458
145,1992,1512
146,2003,1578
147,1994,1782
148,1983,2533
149,2003,2236
150,1974,1441
151,1996,2591
152,,
153,2002,1441
154,2001,1550
155,1979,1958
156,1989,1703
157,1961,1575
158,1978,1452
159,1968,2164
160,1979,1389
161,1978,2552
162,1979,1403
163,1972,1834
164,1977,1473
165,1985,1849
166,1988,2537
167,1988,1514
168,1983,1967
169,2002,2596
170,2000,2590
171,2002,1750
172,2002,1967
173,1975,1888
174,1994,2398
175,2006,1574
176,2000,1585
177,1983,2391
178,1993,1409
179,1979,2377
180,1978,2021
181,1994,1668
182,1962,2273
183,1989,2448
184,1959,2201
185,1985,1405
186,1985,1747
187,2007,2497
188,2001,1488
189,1999,1505
190,1972,2514
191,1985,1626
192,1995,2443
193,1982,1605
194,1994,1564
195,2000,1617
196,1975,1419
197,1993,1913
198,1978,1486
199,1982,2571
200,1966,1376
201,1988,2354
202,1981,2404
203,,
204,2006,1888
205,,
206,1990,2422
207,1999,1404
208,,
209,1949,1948
210,1995,1737
211,1939,1526
212,1980,1398
213,1983,2358
215,1975,2463
216,1951,1802
217,,
218,2000,1665
219,1993,2510
220,1977,2338
221,1980,1387
222,,
223,1967,2179
